item_code,item_name,category_10,category_mid,category_small,weight_per_10000,is_fresh,is_energy,is_food,is_alcohol,is_education,is_info_comm
1436,トマト,食料,野菜・海藻,生鮮野菜,24,True,False,True,False,False,False
1437,ピーマン,食料,野菜・海藻,生鮮野菜,7,True,False,True,False,False,False
1438,生しいたけ,食料,野菜・海藻,生鮮野菜,9,True,False,True,False,False,False
1442,えのきたけ,食料,野菜・海藻,生鮮野菜,5,True,False,True,False,False,False
1443,しめじ,食料,野菜・海藻,生鮮野菜,8,True,False,True,False,False,False
1444,カット野菜,食料,野菜・海藻,生鮮野菜,3,True,False,True,False,False,False
1453,干ししいたけ,食料,野菜・海藻,乾物・海藻,1,False,False,True,False,False,False
1461,干しのり,食料,野菜・海藻,乾物・海藻,11,False,False,True,False,False,False
1462,わかめ,食料,野菜・海藻,乾物・海藻,6,False,False,True,False,False,False
1463,こんぶ,食料,野菜・海藻,乾物・海藻,3,False,False,True,False,False,False
1464,ひじき,食料,野菜・海藻,乾物・海藻,3,False,False,True,False,False,False
1471,豆腐,食料,野菜・海藻,大豆加工品,15,False,False,True,False,False,False
1472,油揚げ,食料,野菜・海藻,大豆加工品,8,False,False,True,False,False,False
1473,納豆,食料,野菜・海藻,大豆加工品,13,False,False,True,False,False,False
1481,こんにゃく,食料,野菜・海藻,他の野菜・海藻加工品,5,False,False,True,False,False,False
1482,梅干し,食料,野菜・海藻,他の野菜・海藻加工品,8,False,False,True,False,False,False
1483,だいこん漬,食料,野菜・海藻,他の野菜・海藻加工品,6,False,False,True,False,False,False
1486,はくさい漬,食料,野菜・海藻,他の野菜・海藻加工品,3,False,False,True,False,False,False
1487,キムチ,食料,野菜・海藻,他の野菜・海藻加工品,7,False,False,True,False,False,False
1485,こんぶつくだ煮,食料,野菜・海藻,他の野菜・海藻加工品,4,False,False,True,False,False,False
1491,野菜缶詰,食料,野菜・海藻,他の野菜・海藻加工品,3,False,False,True,False,False,False
1502,りんご,食料,果物,生鮮果物,13,True,False,True,False,False,False
1511,みかん,食料,果物,生鮮果物,15,True,False,True,False,False,False
1515,オレンジ,食料,果物,生鮮果物,2,True,False,True,False,False,False
1517,しらぬひ,食料,果物,生鮮果物,2,True,False,True,False,False,False
1521,梨,食料,果物,生鮮果物,5,True,False,True,False,False,False
1531,ぶどうＡ,食料,果物,生鮮果物,3,True,False,True,False,False,False
1532,ぶどうＢ,食料,果物,生鮮果物,6,True,False,True,False,False,False
1541,柿,食料,果物,生鮮果物,3,True,False,True,False,False,False
1551,桃,食料,果物,生鮮果物,3,True,False,True,False,False,False
1561,すいか,食料,果物,生鮮果物,4,True,False,True,False,False,False
1563,メロン,食料,果物,生鮮果物,3,True,False,True,False,False,False
1571,いちご,食料,果物,生鮮果物,10,True,False,True,False,False,False
1581,バナナ,食料,果物,生鮮果物,15,True,False,True,False,False,False
1582,キウイフルーツ,食料,果物,生鮮果物,6,True,False,True,False,False,False
1572,さくらんぼ,食料,果物,生鮮果物,2,True,False,True,False,False,False
1583,アボカド,食料,果物,生鮮果物,4,True,False,True,False,False,False
1594,ナッツ,食料,果物,果物加工品,9,False,False,True,False,False,False
1601,食用油,食料,油脂・調味料,油脂,11,False,False,True,False,False,False
1602,マーガリン,食料,油脂・調味料,油脂,2,False,False,True,False,False,False
1611,食塩,食料,油脂・調味料,調味料,2,False,False,True,False,False,False
1621,しょう油,食料,油脂・調味料,調味料,6,False,False,True,False,False,False
1631,みそ,食料,油脂・調味料,調味料,8,False,False,True,False,False,False
1632,砂糖,食料,油脂・調味料,調味料,4,False,False,True,False,False,False
1633,酢,食料,油脂・調味料,調味料,3,False,False,True,False,False,False
1641,ソース,食料,油脂・調味料,調味料,3,False,False,True,False,False,False
1642,ケチャップ,食料,油脂・調味料,調味料,2,False,False,True,False,False,False
1643,マヨネーズ,食料,油脂・調味料,調味料,5,False,False,True,False,False,False
1645,ドレッシング,食料,油脂・調味料,調味料,8,False,False,True,False,False,False
1644,ジャム,食料,油脂・調味料,調味料,4,False,False,True,False,False,False
1652,カレールウ,食料,油脂・調味料,調味料,5,False,False,True,False,False,False
1653,乾燥スープ,食料,油脂・調味料,調味料,13,False,False,True,False,False,False
1654,風味調味料,食料,油脂・調味料,調味料,9,False,False,True,False,False,False
1656,ふりかけ,食料,油脂・調味料,調味料,6,False,False,True,False,False,False
1655,たれ,食料,油脂・調味料,調味料,6,False,False,True,False,False,False
1659,つゆ,食料,油脂・調味料,調味料,12,False,False,True,False,False,False
1657,合わせ調味料,食料,油脂・調味料,調味料,9,False,False,True,False,False,False
1658,パスタソース,食料,油脂・調味料,調味料,5,False,False,True,False,False,False
1701,ようかん,食料,菓子類,,9,False,False,True,False,False,False
1702,まんじゅう,食料,菓子類,,13,False,False,True,False,False,False
1703,だいふく餅,食料,菓子類,,14,False,False,True,False,False,False
1711,カステラ,食料,菓子類,,5,False,False,True,False,False,False
1712,ケーキ,食料,菓子類,,25,False,False,True,False,False,False
1784,ゼリー,食料,菓子類,,13,False,False,True,False,False,False
1714,プリン,食料,菓子類,,10,False,False,True,False,False,False
1713,シュークリーム,食料,菓子類,,6,False,False,True,False,False,False
1715,ロールケーキ,食料,菓子類,,10,False,False,True,False,False,False
1741,せんべい,食料,菓子類,,20,False,False,True,False,False,False
1721,ビスケット,食料,菓子類,,14,False,False,True,False,False,False
1783,ポテトチップス,食料,菓子類,,18,False,False,True,False,False,False
1732,キャンデー,食料,菓子類,,8,False,False,True,False,False,False
1761,チョコレート,食料,菓子類,,30,False,False,True,False,False,False
1782,アイスクリーム,食料,菓子類,,35,False,False,True,False,False,False
1772,落花生,食料,菓子類,,3,False,False,True,False,False,False
1781,チューインガム,食料,菓子類,,3,False,False,True,False,False,False
1795,すし（弁当）Ａ,食料,調理食品,主食的調理食品,29,False,False,True,False,False,False
1798,すし（弁当）Ｂ,食料,調理食品,主食的調理食品,15,False,False,True,False,False,False
1791,弁当Ａ,食料,調理食品,主食的調理食品,25,False,False,True,False,False,False
1797,弁当Ｂ,食料,調理食品,主食的調理食品,25,False,False,True,False,False,False
1793,おにぎり,食料,調理食品,主食的調理食品,15,False,False,True,False,False,False
1792,調理パン,食料,調理食品,主食的調理食品,18,False,False,True,False,False,False
1794,冷凍米飯,食料,調理食品,主食的調理食品,7,False,False,True,False,False,False
1796,調理パスタ,食料,調理食品,主食的調理食品,5,False,False,True,False,False,False
1799,調理ピザ,食料,調理食品,主食的調理食品,5,False,False,True,False,False,False
1790,無菌包装米飯,食料,調理食品,主食的調理食品,5,False,False,True,False,False,False
1801,うなぎかば焼き,食料,調理食品,他の調理食品,9,False,False,True,False,False,False
1811,サラダ,食料,調理食品,他の調理食品,19,False,False,True,False,False,False
1821,コロッケ,食料,調理食品,他の調理食品,12,False,False,True,False,False,False
1831,豚カツ,食料,調理食品,他の調理食品,13,False,False,True,False,False,False
1842,からあげ,食料,調理食品,他の調理食品,30,False,False,True,False,False,False
1881,ぎょうざ,食料,調理食品,他の調理食品,11,False,False,True,False,False,False
1843,やきとり,食料,調理食品,他の調理食品,9,False,False,True,False,False,False
1844,ハンバーグ,食料,調理食品,他の調理食品,5,False,False,True,False,False,False
1851,冷凍調理コロッケ,食料,調理食品,他の調理食品,6,False,False,True,False,False,False
1852,冷凍調理ハンバーグ,食料,調理食品,他の調理食品,9,False,False,True,False,False,False
1853,冷凍ぎょうざ,食料,調理食品,他の調理食品,15,False,False,True,False,False,False
1871,調理カレー,食料,調理食品,他の調理食品,15,False,False,True,False,False,False
1891,混ぜごはんのもと,食料,調理食品,他の調理食品,7,False,False,True,False,False,False
1812,煮豆,食料,調理食品,他の調理食品,7,False,False,True,False,False,False
1802,焼き魚,食料,調理食品,他の調理食品,10,False,False,True,False,False,False
1813,きんぴら,食料,調理食品,他の調理食品,2,False,False,True,False,False,False
1814,焼豚,食料,調理食品,他の調理食品,10,False,False,True,False,False,False
1892,サラダチキン,食料,調理食品,他の調理食品,10,False,False,True,False,False,False
1893,おでん,食料,調理食品,他の調理食品,5,False,False,True,False,False,False
1902,緑茶,食料,飲料,茶類,13,False,False,True,False,False,False
1911,紅茶,食料,飲料,茶類,3,False,False,True,False,False,False
1914,茶飲料,食料,飲料,茶類,22,False,False,True,False,False,False
1921,インスタントコーヒー,食料,飲料,コーヒー・ココア,9,False,False,True,False,False,False
1922,コーヒー豆,食料,飲料,コーヒー・ココア,9,False,False,True,False,False,False
1923,コーヒー飲料Ａ,食料,飲料,コーヒー・ココア,13,False,False,True,False,False,False
1924,コーヒー飲料Ｂ,食料,飲料,コーヒー・ココア,3,False,False,True,False,False,False
1930,果実ジュース,食料,飲料,他の飲料,7,False,False,True,False,False,False
1931,果汁入り飲料,食料,飲料,他の飲料,7,False,False,True,False,False,False
1941,野菜ジュース,食料,飲料,他の飲料,14,False,False,True,False,False,False
1951,炭酸飲料,食料,飲料,他の飲料,20,False,False,True,False,False,False
1952,ノンアルコールビール,食料,飲料,他の飲料,3,False,False,True,False,False,False
1972,乳酸菌飲料,食料,飲料,他の飲料,15,False,False,True,False,False,False
1982,ミネラルウォーター,食料,飲料,他の飲料,10,False,False,True,False,False,False
1984,宅配水,食料,飲料,他の飲料,3,False,False,True,False,False,False
1981,スポーツドリンク,食料,飲料,他の飲料,5,False,False,True,False,False,False
1983,豆乳,食料,飲料,他の飲料,6,False,False,True,False,False,False
2003,清酒,食料,酒類,,16,False,False,True,True,False,False
2011,焼酎,食料,酒類,,18,False,False,True,True,False,False
2021,ビール,食料,酒類,,31,False,False,True,True,False,False
2026,発泡酒,食料,酒類,,8,False,False,True,True,False,False
2033,ウイスキー,食料,酒類,,6,False,False,True,True,False,False
2041,ワイン（国産品）,食料,酒類,,3,False,False,True,True,False,False
2042,ワイン（輸入品）,食料,酒類,,7,False,False,True,True,False,False
2012,チューハイ,食料,酒類,,12,False,False,True,True,False,False
2027,ビール風アルコール飲料,食料,酒類,,19,False,False,True,True,False,False
2101,うどん（外食）,食料,外食,一般外食,13,False,False,True,False,False,False
2103,日本そば（外食）,食料,外食,一般外食,13,False,False,True,False,False,False
2102,中華そば（外食）,食料,外食,一般外食,30,False,False,True,False,False,False
2112,スパゲッティ（外食）,食料,外食,一般外食,11,False,False,True,False,False,False
2123,すし（外食）Ａ,食料,外食,一般外食,25,False,False,True,False,False,False
2121,すし（外食）Ｂ,食料,外食,一般外食,37,False,False,True,False,False,False
2132,天丼（外食）,食料,外食,一般外食,13,False,False,True,False,False,False
2133,カレーライス（外食）,食料,外食,一般外食,19,False,False,True,False,False,False
2136,牛丼（外食）,食料,外食,一般外食,13,False,False,True,False,False,False
2142,豚カツ定食（外食）,食料,外食,一般外食,26,False,False,True,False,False,False
2146,しょうが焼き定食（外食）,食料,外食,一般外食,7,False,False,True,False,False,False
2164,フライドチキン（外食）,食料,外食,一般外食,15,False,False,True,False,False,False
2134,ぎょうざ（外食）,食料,外食,一般外食,20,False,False,True,False,False,False
2141,ハンバーグ（外食）,食料,外食,一般外食,28,False,False,True,False,False,False
2145,焼肉（外食）,食料,外食,一般外食,48,False,False,True,False,False,False
2135,ハンバーガー（外食）,食料,外食,一般外食,22,False,False,True,False,False,False
2161,サンドイッチ（外食）,食料,外食,一般外食,11,False,False,True,False,False,False
2144,ピザ（配達）,食料,外食,一般外食,7,False,False,True,False,False,False
2163,ドーナツ（外食）,食料,外食,一般外食,2,False,False,True,False,False,False
2162,コーヒー（外食）Ａ,食料,外食,一般外食,14,False,False,True,False,False,False
2165,コーヒー（外食）Ｂ,食料,外食,一般外食,7,False,False,True,False,False,False
2171,ビール（外食）,食料,外食,一般外食,32,False,False,True,False,False,False
2172,やきとり（外食）,食料,外食,一般外食,21,False,False,True,False,False,False
2182,学校給食（小学校）,食料,外食,学校給食,17,False,False,True,False,True,False
2183,学校給食（中学校）,食料,外食,学校給食,8,False,False,True,False,True,False
3000,民営家賃,住居,家賃,民営家賃,225,False,False,False,False,False,False
3016,公営家賃,住居,家賃,公営・都市再生機構・公社家賃,15,False,False,False,False,False,False
3017,都市再生機構・公社家賃,住居,家賃,公営・都市再生機構・公社家賃,14,False,False,False,False,False,False
3030,持家の帰属家賃,住居,家賃,持家の帰属家賃,1580,False,False,False,False,False,False
3101,システムバス,住居,設備修繕・維持,設備材料,12,False,False,False,False,False,False
3103,温水洗浄便座,住居,設備修繕・維持,設備材料,8,False,False,False,False,False,False
3104,給湯器,住居,設備修繕・維持,設備材料,31,False,False,False,False,False,False
3105,システムキッチン,住居,設備修繕・維持,設備材料,24,False,False,False,False,False,False
3106,カーポート,住居,設備修繕・維持,設備材料,4,False,False,False,False,False,False
3121,修繕材料,住居,設備修繕・維持,設備材料,13,False,False,False,False,False,False
3151,畳替え代,住居,設備修繕・維持,工事その他のサービス,2,False,False,False,False,False,False
3176,水道工事費,住居,設備修繕・維持,工事その他のサービス,16,False,False,False,False,False,False
3175,塀工事費,住居,設備修繕・維持,工事その他のサービス,8,False,False,False,False,False,False
3178,外壁塗装費,住居,設備修繕・維持,工事その他のサービス,47,False,False,False,False,False,False
3162,屋根修理費,住居,設備修繕・維持,工事その他のサービス,24,False,False,False,False,False,False
3174,植木職手間代,住居,設備修繕・維持,工事その他のサービス,10,False,False,False,False,False,False
3171,ふすま張替費,住居,設備修繕・維持,工事その他のサービス,5,False,False,False,False,False,False
3172,大工手間代,住居,設備修繕・維持,工事その他のサービス,15,False,False,False,False,False,False
3179,駐車場工事費,住居,設備修繕・維持,工事その他のサービス,25,False,False,False,False,False,False
3185,壁紙張替費,住居,設備修繕・維持,工事その他のサービス,5,False,False,False,False,False,False
3180,火災・地震保険料,住居,設備修繕・維持,工事その他のサービス,67,False,False,False,False,False,False
3500,電気代,光熱・水道,電気代,,341,False,True,False,False,False,False
3600,都市ガス代,光熱・水道,ガス代,,94,False,True,False,False,False,False
3612,プロパンガス,光熱・水道,ガス代,,57,False,True,False,False,False,False
3701,灯油,光熱・水道,他の光熱,,38,False,True,False,False,False,False
3810,水道料,光熱・水道,上下水道料,,97,False,False,False,False,False,False
4610,下水道料,光熱・水道,上下水道料,,67,False,False,False,False,False,False
4003,電子レンジ,家具・家事用品,家庭用耐久財,家事用耐久財,4,False,False,False,False,False,False
4002,電気炊飯器,家具・家事用品,家庭用耐久財,家事用耐久財,12,False,False,False,False,False,False
4011,ガステーブル,家具・家事用品,家庭用耐久財,家事用耐久財,2,False,False,False,False,False,False
4021,電気冷蔵庫,家具・家事用品,家庭用耐久財,家事用耐久財,21,False,False,False,False,False,False
4032,電気掃除機,家具・家事用品,家庭用耐久財,家事用耐久財,9,False,False,False,False,False,False
4042,電気洗濯機（全自動洗濯機）,家具・家事用品,家庭用耐久財,家事用耐久財,10,False,False,False,False,False,False
4043,電気洗濯機（洗濯乾燥機）,家具・家事用品,家庭用耐久財,家事用耐久財,10,False,False,False,False,False,False
4063,ルームエアコン,家具・家事用品,家庭用耐久財,冷暖房用器具,38,False,False,False,False,False,False
4072,温風ヒーター,家具・家事用品,家庭用耐久財,冷暖房用器具,5,False,False,False,False,False,False
4075,空気清浄機,家具・家事用品,家庭用耐久財,冷暖房用器具,3,False,False,False,False,False,False
4092,食堂セット,家具・家事用品,家庭用耐久財,一般家具,5,False,False,False,False,False,False
4093,ソファ,家具・家事用品,家庭用耐久財,一般家具,10,False,False,False,False,False,False
4083,食器戸棚,家具・家事用品,家庭用耐久財,一般家具,3,False,False,False,False,False,False
4115,照明器具,家具・家事用品,室内装備品,,5,False,False,False,False,False,False
4121,カーペット,家具・家事用品,室内装備品,,7,False,False,False,False,False,False
4141,カーテン,家具・家事用品,室内装備品,,6,False,False,False,False,False,False
4142,クッション,家具・家事用品,室内装備品,,3,False,False,False,False,False,False
4201,ベッド,家具・家事用品,寝具類,,7,False,False,False,False,False,False
4211,布団,家具・家事用品,寝具類,,10,False,False,False,False,False,False
4251,敷布,家具・家事用品,寝具類,,2,False,False,False,False,False,False
4271,布団カバー,家具・家事用品,寝具類,,2,False,False,False,False,False,False
4272,敷きパッド,家具・家事用品,寝具類,,7,False,False,False,False,False,False
4301,茶わん,家具・家事用品,家事雑貨,食器類,3,False,False,False,False,False,False
4302,皿,家具・家事用品,家事雑貨,食器類,5,False,False,False,False,False,False
4326,水筒,家具・家事用品,家事雑貨,台所用品,4,False,False,False,False,False,False
4331,鍋,家具・家事用品,家事雑貨,台所用品,6,False,False,False,False,False,False
4334,フライパン,家具・家事用品,家事雑貨,台所用品,9,False,False,False,False,False,False
4342,スポンジたわし,家具・家事用品,家事雑貨,台所用品,3,False,False,False,False,False,False
4352,電球・ランプ,家具・家事用品,家事雑貨,他の家事雑貨,7,False,False,False,False,False,False
4361,タオル,家具・家事用品,家事雑貨,他の家事雑貨,15,False,False,False,False,False,False
4362,マット,家具・家事用品,家事雑貨,他の家事雑貨,7,False,False,False,False,False,False
4372,物干し用ハンガー,家具・家事用品,家事雑貨,他の家事雑貨,4,False,False,False,False,False,False
4373,収納ケース,家具・家事用品,家事雑貨,他の家事雑貨,11,False,False,False,False,False,False
4412,ティシュペーパー,家具・家事用品,家事用消耗品,ティシュ・トイレットペーパー,9,False,False,False,False,False,False
4413,トイレットペーパー,家具・家事用品,家事用消耗品,ティシュ・トイレットペーパー,14,False,False,False,False,False,False
4431,台所用洗剤,家具・家事用品,家事用消耗品,洗剤,12,False,False,False,False,False,False
4441,洗濯用洗剤,家具・家事用品,家事用消耗品,洗剤,17,False,False,False,False,False,False
4401,ラップ,家具・家事用品,家事用消耗品,他の家事用消耗品,6,False,False,False,False,False,False
4402,ポリ袋,家具・家事用品,家事用消耗品,他の家事用消耗品,9,False,False,False,False,False,False
4451,殺虫剤,家具・家事用品,家事用消耗品,他の家事用消耗品,9,False,False,False,False,False,False
4442,柔軟仕上剤,家具・家事用品,家事用消耗品,他の家事用消耗品,10,False,False,False,False,False,False
4471,芳香・消臭剤,家具・家事用品,家事用消耗品,他の家事用消耗品,8,False,False,False,False,False,False
4403,キッチンペーパー,家具・家事用品,家事用消耗品,他の家事用消耗品,3,False,False,False,False,False,False
4472,漂白剤,家具・家事用品,家事用消耗品,他の家事用消耗品,6,False,False,False,False,False,False
4501,家事代行料,家具・家事用品,家事サービス,家事代行料,4,False,False,False,False,False,False
4521,リサイクル料金,家具・家事用品,家事サービス,清掃代,5,False,False,False,False,False,False
4515,浄化槽清掃代,家具・家事用品,家事サービス,清掃代,12,False,False,False,False,False,False
4701,モップレンタル料,家具・家事用品,家事サービス,他の家事サービス,7,False,False,False,False,False,False
5011,婦人用着物,被服及び履物,和服,,3,False,False,False,False,False,False
5041,婦人用帯,被服及び履物,和服,,1,False,False,False,False,False,False
5101,背広服（春夏物，中級品）,被服及び履物,洋服,男子用洋服,5,False,False,False,False,False,False
5103,背広服（春夏物，普通品）,被服及び履物,洋服,男子用洋服,3,False,False,False,False,False,False
5102,背広服（秋冬物，中級品）,被服及び履物,洋服,男子用洋服,5,False,False,False,False,False,False
5104,背広服（秋冬物，普通品）,被服及び履物,洋服,男子用洋服,3,False,False,False,False,False,False
5111,男子用上着,被服及び履物,洋服,男子用洋服,6,False,False,False,False,False,False
5122,男子用ズボン（春夏物）,被服及び履物,洋服,男子用洋服,7,False,False,False,False,False,False
5121,男子用ズボン（秋冬物）,被服及び履物,洋服,男子用洋服,6,False,False,False,False,False,False
5123,男子用ズボン（ジーンズ）,被服及び履物,洋服,男子用洋服,2,False,False,False,False,False,False
5131,男子用コート,被服及び履物,洋服,男子用洋服,5,False,False,False,False,False,False
5141,男子用学校制服,被服及び履物,洋服,男子用洋服,4,False,False,False,False,True,False
5166,婦人用スーツ（春夏物，中級品）,被服及び履物,洋服,婦人用洋服,3,False,False,False,False,False,False
5167,婦人用スーツ（春夏物，普通品）,被服及び履物,洋服,婦人用洋服,2,False,False,False,False,False,False
5162,婦人用スーツ（秋冬物，中級品）,被服及び履物,洋服,婦人用洋服,3,False,False,False,False,False,False
5168,婦人用スーツ（秋冬物，普通品）,被服及び履物,洋服,婦人用洋服,2,False,False,False,False,False,False
5161,ワンピース（春夏物）,被服及び履物,洋服,婦人用洋服,6,False,False,False,False,False,False
5163,ワンピース（秋冬物）,被服及び履物,洋服,婦人用洋服,6,False,False,False,False,False,False
5183,婦人用上着,被服及び履物,洋服,婦人用洋服,8,False,False,False,False,False,False
5169,スカート（春夏物）,被服及び履物,洋服,婦人用洋服,4,False,False,False,False,False,False
5172,スカート（秋冬物）,被服及び履物,洋服,婦人用洋服,4,False,False,False,False,False,False
5181,婦人用スラックス（秋冬物）,被服及び履物,洋服,婦人用洋服,10,False,False,False,False,False,False
5179,婦人用スラックス（ジーンズ）,被服及び履物,洋服,婦人用洋服,16,False,False,False,False,False,False
5182,婦人用コート,被服及び履物,洋服,婦人用洋服,11,False,False,False,False,False,False
5184,女子用学校制服,被服及び履物,洋服,婦人用洋服,5,False,False,False,False,True,False
5195,子供用ズボン（春夏物）,被服及び履物,洋服,子供用洋服,7,False,False,False,False,False,False
5196,子供用ズボン（秋冬物）,被服及び履物,洋服,子供用洋服,11,False,False,False,False,False,False
5193,乳児服,被服及び履物,洋服,子供用洋服,2,False,False,False,False,False,False
5202,ワイシャツ,被服及び履物,シャツ・セーター類,男子用シャツ・セーター類,6,False,False,False,False,False,False
5211,男子用スポーツシャツ（長袖）,被服及び履物,シャツ・セーター類,男子用シャツ・セーター類,4,False,False,False,False,False,False
